ID_Hogar;P9030;P9010;P9025S2;P9025S1;P1913S5
73331461;3;1;2;2;10
73331471;3;2;2;2;10
73331481;3;1;2;2;8
73331501;3;2;2;2;30
73331511;3;1;2;2;20
73331701;3;1;2;2;20
73331751;1;1;2;2;10
73331811;1;1;2;2;15
73331821;3;1;2;2;10
73331831;3;1;2;2;20
73331841;4;1;2;2;20
73331851;3;2;2;2;15
73331861;3;1;2;2;30
73331871;3;1;2;2;20
73331881;2;1;2;2;35
73331891;2;1;2;2;0
73331901;3;1;2;2;0
73331911;2;1;2;2;0
73331921;2;1;2;2;0
73331931;2;1;2;2;0
73331941;3;1;2;2;0
73331951;2;1;2;1;0
73331961;3;1;2;2;0
73331981;3;1;2;2;0
73332001;2;1;2;2;0
73332011;2;1;2;2;0
73332021;2;1;2;2;0
73332031;3;1;2;2;0
73332041;2;1;2;2;0
73332051;2;1;2;2;0
73332061;2;1;2;2;0
73332071;2;1;2;2;0
73332081;2;1;2;2;0
73332091;2;1;2;2;0
73332101;3;1;2;2;0
73332111;3;1;2;2;0
73332111;3;1;2;2;0
73332121;2;1;2;2;0
73332131;2;1;2;2;0
73332151;2;1;2;2;10
73332161;3;1;2;2;8
73332171;3;2;2;1;5
73332181;2;1;2;2;10
73332191;2;1;2;2;5
73332201;2;1;2;2;5
73332211;3;2;2;2;10
73332231;3;2;2;2;5
73332241;3;2;2;2;5
73332261;3;1;2;2;0
73332271;3;1;2;2;0
73332281;3;1;2;2;0
73332291;2;1;2;2;0
73332301;2;1;2;2;0
73332311;3;1;2;2;0
73332321;3;1;2;2;0
73332331;2;1;2;2;0
73332341;3;1;2;2;0
73332351;2;1;2;2;0
73332361;2;1;2;1;0
73332371;2;1;2;2;0
73332381;3;1;2;2;0
73332391;2;1;2;2;0
73332401;3;1;2;2;0
73332411;2;1;2;2;0
73332421;3;1;2;1;0
73332431;3;2;2;2;0
73332441;3;2;2;2;0
73332451;2;1;2;2;0
73332461;3;2;2;2;0
73332471;3;2;2;2;0
73332481;3;1;2;2;0
73332491;2;1;2;2;0
73332501;2;1;2;2;0
73332541;3;2;2;2;0
73332551;2;1;2;2;0
73332561;3;1;2;2;0
73332571;2;1;2;2;0
73332581;3;2;2;2;0
73332591;3;1;2;2;0
73332601;2;1;2;2;0
73332611;3;2;2;2;0
73332621;3;1;2;2;0
73332631;3;1;2;2;0
73332641;2;1;2;2;30
73332651;3;1;2;2;15
73332661;3;1;2;2;30
73332671;3;1;2;2;20
73332681;3;1;2;2;15
73332691;3;1;2;2;15
73332701;3;1;2;2;15
73332711;2;1;2;2;15
73332721;3;1;2;2;15
73332731;2;1;2;2;15
73332741;3;1;2;2;20
73332751;3;1;2;2;20
73332761;2;1;2;2;15
73332771;3;1;2;2;25
73332781;2;1;2;2;15
73332791;3;1;2;2;28
73332801;2;1;2;2;15
73332811;2;1;2;2;30
73332821;2;1;2;2;5
73332831;2;1;2;2;5
73332841;2;1;2;2;0
73332851;1;2;2;2;7
73332861;1;1;2;2;20
73332871;2;2;2;2;3
73332881;3;2;2;1;20
73332891;3;2;2;1;30
73332901;2;1;2;2;30
73332911;2;1;2;2;15
73332921;2;1;2;2;15
73332941;2;2;2;1;20
73332951;2;1;2;2;15
73332961;1;1;2;2;20
73332971;4;2;2;1;20
73332981;1;1;2;2;10
73332991;3;1;2;1;20
73332991;3;1;2;2;30
73332991;2;1;2;1;30
73332991;2;1;2;2;20
73333001;2;1;2;1;25
73333011;2;1;2;2;15
73333021;1;1;2;2;30
73333031;2;1;2;2;20
73333041;2;1;1;1;15
73333051;2;1;2;1;20
73333061;3;2;2;2;5
73333071;2;2;2;2;10
73333091;2;2;2;1;25
73333101;2;1;2;2;20
73333111;1;1;2;2;30
73333121;2;2;2;1;25
73333131;1;1;2;2;20
73333141;4;2;2;1;20
73333151;1;1;2;2;30
73333161;2;2;2;1;25
73333171;2;1;2;2;30
73333181;4;2;2;1;25
73333191;1;1;2;2;0
73333201;2;2;2;2;20
73333211;4;2;2;2;25
73333221;3;2;2;2;20
73333231;2;2;2;1;25
73333241;4;2;2;1;20
73333261;2;2;2;2;0
73333281;1;1;2;2;10
73333291;1;2;2;2;0
73333301;1;1;2;2;5
73333311;2;2;2;1;20
73333321;2;1;2;2;15
73333331;2;2;2;2;20
73333341;2;1;2;2;15
73333351;1;1;2;1;30
73333361;2;1;2;2;30
73333371;2;1;2;2;15
73333381;2;2;2;2;15
73333391;2;1;2;2;0
73333401;1;1;2;2;10
73333411;2;1;2;1;25
73333421;1;2;2;2;30
73333431;2;1;2;2;0
73333441;2;1;2;2;15
73333451;2;1;2;2;10
73333461;1;2;2;2;15
73333471;2;2;2;2;20
73333481;2;1;2;2;15
73333491;2;1;2;2;99
73333501;2;2;2;1;25
73333511;1;1;2;2;20
73333531;4;1;2;2;10
73333541;3;2;2;2;15
73333551;2;2;2;1;20
73333561;2;1;2;1;25
73333571;2;1;2;2;40
73333581;2;1;2;1;25
73333591;1;1;2;2;20
73333601;2;2;2;1;20
73333611;2;1;2;2;15
73333621;3;1;2;2;10
73333631;3;1;2;2;5
73333641;2;2;2;1;8
73333651;2;2;2;2;20
73333661;2;1;2;1;10
73333671;2;1;2;2;15
73333681;3;1;2;2;5
73333691;2;1;2;1;15
73333701;3;2;2;2;5
73333711;2;2;2;2;10
73333731;3;1;2;1;10
73333741;2;1;2;2;7
73333751;2;2;2;2;20
73333761;2;2;2;1;25
73333771;2;2;2;1;10
73333791;3;1;2;2;10
73333801;2;2;2;2;20
73333811;2;1;2;2;20
73333821;2;2;2;1;10
73333831;3;2;2;1;5
73333841;2;2;2;1;10
73333851;2;1;2;2;10
73333861;2;1;2;2;10
73333871;2;2;1;2;10
73333881;2;2;2;2;20
73333891;2;1;2;2;5
73333901;2;2;2;1;10
73333911;3;1;2;2;5
73333921;3;1;2;2;15
73333931;2;2;2;1;30
73333941;2;2;2;2;30
73333951;2;2;2;2;15
73333961;3;2;2;1;10
73333971;2;1;2;1;10
73333981;2;2;2;1;10
73333981;2;2;2;1;10
73333981;2;2;2;1;10
73333991;3;2;2;2;10
73334001;3;1;2;2;30
73334011;2;2;2;2;0
73334021;2;1;2;2;9
73334031;2;1;2;2;15
73334031;2;2;2;2;15
73334041;3;1;2;2;10
73334051;2;1;1;1;15
73334061;3;2;2;1;15
73334071;2;2;2;1;60
73334081;2;2;2;2;10
73334101;2;1;2;2;5
73334111;2;1;2;1;15
73334121;2;2;2;2;15
73334131;2;2;2;1;10
73334141;1;2;2;2;5
73334151;2;2;2;1;10
73334161;2;2;2;2;20
73334171;2;2;2;1;25
73334181;2;1;2;2;40
73334191;2;1;2;2;10
73334201;2;1;2;2;10
73334211;2;1;2;2;10
73334221;2;1;2;2;10
73334251;2;1;2;2;50
73334261;2;1;2;2;40
73334271;2;1;2;2;30
73334281;2;1;2;2;0
73334291;2;1;2;2;30
73334301;2;1;2;2;60
73334311;2;1;2;2;0
73334321;2;1;2;2;60
73334331;2;1;2;2;0
73334341;2;1;2;2;60
73334351;2;1;2;2;120
73334361;1;1;2;2;0
73334371;2;1;2;2;120
73334381;2;1;2;2;120
73334391;2;1;2;2;0
73334401;2;1;2;2;120
73334411;2;1;2;2;120
73334421;2;1;2;2;120
73334431;2;1;2;2;120
73334441;1;1;2;2;0
73334451;2;1;2;2;90
73334461;2;1;2;2;0
73334471;2;1;2;2;90
73334481;2;1;2;2;0
73334491;2;1;2;2;0
73334501;1;1;2;2;0
73334511;2;1;2;2;0
73334521;2;1;2;2;0
73334531;2;1;2;2;0
73334541;2;1;2;2;40
73334551;2;1;2;2;30
73334561;3;2;1;1;30
73334571;2;1;2;2;30
73334591;2;1;2;2;60
73334601;2;1;2;2;20
73334611;2;1;2;2;60
73334621;2;1;2;2;60
73334641;2;1;2;2;60
73334651;3;1;2;2;30
73334661;1;1;2;2;40
73334671;3;2;2;1;60
73334681;2;1;2;2;0
73334691;2;2;2;2;60
73334701;3;1;2;2;0
73334711;2;1;2;2;60
73334721;3;1;2;2;0
73334731;2;2;2;1;0
73334741;2;1;2;2;0
73334751;2;1;2;2;60
73334761;2;2;2;2;60
73334771;2;1;2;2;0
73334781;3;2;2;2;60
73334791;2;1;2;2;60
73334801;3;2;2;1;0
73334811;3;1;2;2;30
73334821;3;1;2;2;30
73334831;2;1;2;2;30
73334841;2;1;2;2;30
73334851;3;2;2;2;30
73334861;3;1;2;2;30
73334871;3;2;2;2;60
73334881;2;1;2;2;30
73334891;3;1;2;2;30
73334901;1;1;2;2;60
73334911;2;1;2;1;60
73334921;1;1;2;2;45
73334931;2;1;2;1;40
73334941;3;1;2;2;0
73334951;4;1;2;2;0
73334961;2;1;2;2;0
73334971;2;1;2;1;0
73334991;3;2;2;2;30
73335001;3;1;2;2;20
73335011;3;1;2;2;10
73335021;2;1;2;2;30
73335031;2;1;2;2;10
73335041;2;1;2;2;20
73335051;3;1;2;2;40
73335061;3;2;2;2;40
73335071;3;1;2;2;15
73335081;2;1;2;2;20
73335091;3;1;2;2;3
73335101;2;2;2;2;5
73335111;2;1;2;2;8
73335121;2;1;2;2;20
73335131;3;2;2;2;5
73335141;3;2;2;2;20
73335151;4;2;2;2;5
73335161;3;2;2;2;5
73335171;2;2;2;2;25
73335181;2;2;2;2;20
73335191;3;1;2;2;5
73335201;2;1;2;2;5
73335211;2;1;2;2;5
73335221;3;1;2;2;5
73335231;2;2;2;1;5
73335241;2;2;2;2;10
73335261;2;2;2;2;15
73335271;1;1;2;2;5
73335281;2;2;2;2;5
73335291;3;2;2;2;35
73335301;2;1;2;2;20
73335311;1;2;2;2;30
73335321;2;1;2;1;20
73335331;2;1;2;2;20
73335341;2;1;2;2;5
73335351;2;2;2;2;10
73335361;2;1;2;2;8
73335371;2;1;2;2;5
73335381;2;2;2;2;7
73335391;3;1;2;2;15
73335411;1;1;2;2;10
73335451;3;1;2;2;5
73335461;1;1;2;1;10
73335471;2;2;2;1;20
73335481;2;1;2;2;5
73335491;3;2;2;1;20
73335501;2;2;2;2;15
73335511;2;2;2;2;35
73335521;2;1;2;2;10
73335531;2;2;2;2;20
73335541;2;2;2;2;30
73335551;2;2;2;2;15
73335561;3;1;2;2;20
73335571;4;2;2;2;25
73335581;2;1;2;2;20
73335591;2;1;2;2;5
73335601;2;1;2;2;60
73335611;2;1;2;2;60
73335621;2;1;2;2;60
73335631;4;1;2;2;60
73335641;2;1;2;2;60
73335651;2;1;2;2;60
73335661;2;1;2;2;60
73335671;3;1;2;2;60
73335681;2;1;2;2;60
73335691;2;1;2;2;60
73335701;2;1;2;2;60
73335711;2;1;2;2;60
73335721;2;1;2;2;60
73335731;2;1;2;2;60
73335741;3;1;2;2;60
73335751;2;1;2;2;90
73335761;2;1;2;2;0
73335781;2;1;2;2;90
73335791;2;1;2;2;0
73335801;2;1;2;2;90
73335811;2;1;2;2;90
73335821;2;1;2;2;0
73335831;3;1;2;2;0
73335841;2;1;2;2;120
73335851;2;1;2;2;30
73335861;2;1;2;2;30
73335871;3;1;2;2;0
73335881;2;1;2;2;120
73335891;2;1;2;2;30
73335901;2;1;2;2;120
73335911;3;1;2;2;0
73335921;2;1;2;2;30
73335931;2;1;2;2;45
73335941;2;1;2;2;45
73335951;2;1;2;2;20
73335961;2;1;2;2;10
73335971;2;1;2;2;45
73335981;2;1;2;2;20
73335991;2;1;2;2;10
73336001;2;1;2;2;10
73336011;1;1;2;2;30
73336021;1;1;2;2;30
73336031;2;1;2;2;25
73336041;2;1;2;2;25
73336051;2;1;2;2;0
73336061;1;1;2;2;30
73336071;2;1;2;2;120
73336081;2;1;2;2;5
73336091;2;1;2;2;5
73336101;2;1;2;2;120
73336111;2;1;2;2;5
73336121;2;1;2;2;120
73336131;2;1;2;2;5
73336141;2;1;2;2;120
73336151;2;1;2;2;60
73336161;2;1;2;2;60
73336171;2;1;2;2;60
73336181;2;1;2;2;60
73336191;2;1;2;2;45
73336201;2;2;2;1;90
73336211;2;2;2;1;90
73336221;2;1;2;2;60
73336231;2;1;2;2;60
73336241;3;1;2;2;25
73336251;2;1;2;2;40
73336261;2;2;2;2;40
73336271;2;1;2;2;30
73336281;2;2;2;1;40
73336291;2;1;2;2;30
73336301;2;1;2;2;30
73336311;2;1;2;2;100
73336321;4;2;2;2;0
73336331;3;2;2;2;0
73336341;4;2;2;2;0
73336351;2;1;2;2;120
73336361;3;1;2;2;120
73336371;3;1;2;2;120
73336381;3;1;2;2;120
73336391;4;2;2;2;120
73336411;2;2;2;2;40
73336421;2;2;2;1;40
73336431;2;2;2;2;40
73336441;3;1;2;2;999
73336451;2;1;2;2;45
73336471;2;1;2;2;45
73336481;3;1;2;2;999
73336491;2;1;2;2;45
73336501;2;1;2;2;120
73336511;2;1;2;2;90
73336521;3;1;2;2;120
73336531;2;1;2;2;120
73336541;3;1;2;2;120
73336551;3;1;2;2;120
73336561;3;1;2;2;120
73336571;2;1;2;2;120
73336581;3;1;2;2;120
73336591;3;1;2;2;120
73336601;2;1;2;2;120
73336611;2;2;2;2;20
73336621;3;1;2;2;60
73336631;3;1;2;2;30
73336641;2;1;2;2;15
73336651;2;1;2;2;90
73336661;2;1;2;2;5
73336671;2;1;2;2;60
73336681;3;1;2;2;40
73336691;2;1;2;2;40
73336701;2;1;2;2;40
73336721;3;1;2;2;60
73336731;2;1;2;2;60
73336741;2;1;2;2;50
73336751;2;1;2;2;60
73336761;2;1;2;2;60
73336771;2;2;2;1;60
73336781;3;1;2;2;90
73336791;2;1;2;2;90
73336801;2;1;2;2;60
73336811;2;1;2;2;50
73336831;4;1;2;2;90
73336861;2;1;2;2;50
73336881;2;2;2;2;60
73336901;3;2;2;2;45
73336911;1;1;2;2;20
73336921;3;1;2;2;20
73336931;2;1;2;2;30
73336941;2;2;2;2;30
73336951;2;1;2;2;30
73336961;2;2;2;2;45
73336971;2;1;2;2;35
73336981;3;2;1;1;40
73336991;2;1;2;2;30
73337001;2;2;2;2;60
73337011;3;1;2;1;30
73337021;2;2;2;1;35
73337031;2;1;2;2;15
73337041;2;1;2;2;10
73337051;2;1;2;2;10
73337061;2;1;2;2;15
73337071;3;1;2;2;10
73337081;2;1;2;2;25
73337091;2;1;2;2;15
73337101;2;1;2;2;30
73337111;4;2;1;1;40
73337121;2;2;2;1;30
73337131;2;2;2;1;25
73337141;2;1;2;1;30
73337151;2;2;2;1;45
73337161;2;2;2;1;40
73337171;3;1;2;2;30
73337181;3;2;2;2;15
73337241;2;1;2;2;40
73337271;2;1;2;2;60
73337291;2;1;2;2;90
73337301;2;1;2;2;60
73337331;2;1;2;2;60
73337341;3;1;2;2;120
73337351;2;1;2;2;0
73337361;2;1;2;2;30
73337371;2;1;2;2;60
73337381;2;1;2;2;40
73337391;2;1;2;2;90
73337401;3;1;2;1;90
73337411;3;2;2;2;20
73337421;1;1;2;2;60
73337431;3;2;2;2;45
73337441;2;1;2;2;60
73337451;2;1;2;2;15
73337461;2;1;2;2;25
73337471;1;1;2;2;30
73337491;2;1;1;2;60
73337521;2;1;2;2;120
73337531;2;1;2;2;60
73337541;2;1;2;2;120
73337551;2;1;2;2;120
73337561;2;1;2;2;60
73337571;3;1;2;2;90
73337581;2;1;2;2;120
73337591;2;1;2;2;60
73337601;3;1;2;2;90
73337611;2;1;2;2;120
73337621;3;1;2;2;80
73337631;3;1;2;2;60
73337641;3;1;2;2;90
73337651;3;1;2;2;60
73337661;2;1;2;2;60
73337671;2;1;2;2;9
73337681;2;1;2;2;99
73337691;2;1;2;2;99
73337701;2;1;2;2;120
73337711;2;1;2;2;99
73337721;2;1;2;2;99
73337731;2;1;2;2;99
73337741;3;1;2;2;99
73337751;2;1;2;2;99
73337761;2;1;2;2;99
73337771;2;1;2;2;120
73337781;2;1;2;2;120
73337791;2;1;2;2;120
73337801;2;1;2;2;120
73337811;3;1;2;2;120
73337821;2;1;2;2;120
73337831;3;1;2;2;30
73337841;2;1;2;2;40
73337851;2;1;2;2;30
73337861;3;2;2;2;45
73337871;3;1;2;2;30
73337881;2;1;2;2;30
73337891;2;1;2;2;35
73337901;2;1;2;2;30
73337911;2;1;2;2;30
73337921;2;1;2;2;40
73337931;2;1;2;2;120
73337941;2;1;2;2;120
73337951;2;1;2;2;120
73337961;2;1;2;2;120
73337971;2;1;2;2;120
73337981;2;1;2;2;120
73337991;3;1;2;2;75
73338001;2;1;2;2;30
73338011;3;1;2;2;75
73338021;2;1;2;2;90
73338031;3;1;2;2;75
73338041;2;1;2;2;90
73338051;2;1;2;2;60
73338061;2;1;2;2;75
73338071;3;1;2;2;90
73338081;1;1;2;2;15
73338091;2;2;2;2;20
73338101;2;1;2;2;15
73338111;2;1;2;2;15
73338121;1;1;2;2;15
73338131;2;1;2;2;15
73338141;2;1;2;2;15
73338151;2;2;2;2;10
73338161;2;2;2;2;15
73338171;2;1;2;2;15
73338181;2;1;2;2;15
73338191;1;1;2;2;15
73338201;1;1;2;2;15
73338211;1;1;2;2;15
73338221;2;2;2;2;10
73338231;2;1;2;2;10
73338241;2;2;2;1;20
73338251;2;1;2;2;15
73338261;1;1;2;2;10
73338281;2;2;2;1;15
73338291;2;2;1;1;15
73338301;2;1;2;2;10
73338311;2;1;2;1;15
73338321;4;2;2;2;30
73338331;2;1;2;2;30
73338341;2;2;2;2;10
73338351;2;2;2;1;10
73338371;2;2;2;1;18
73338381;2;2;2;1;15
73338391;3;2;2;2;10
73338401;3;2;1;1;20
73338411;4;2;2;2;20
73338421;1;1;2;2;60
73338431;3;2;1;1;15
73338441;2;2;2;1;20
73338451;4;2;2;2;15
73338461;2;1;2;2;5
73338471;3;1;2;2;30
73338481;2;1;2;2;20
73338491;3;1;2;2;30
73338501;2;1;2;1;15
73338511;2;2;2;2;10
73338521;2;1;2;2;8
73338531;2;1;2;2;10
73338541;1;1;2;2;10
73338551;3;2;2;2;15
73338561;2;2;2;1;15
73338571;3;2;2;1;15
73338581;2;1;2;1;15
73338591;2;1;2;2;30
73338601;1;1;2;2;20
73338611;2;1;2;2;30
73338621;3;2;2;1;15
73338631;2;1;2;2;10
73338641;2;1;2;2;10
73338651;2;2;2;1;20
73338661;3;2;2;1;15
73338671;3;2;2;1;15
73338681;2;1;2;2;8
73338691;2;1;2;1;15
73338701;3;1;2;2;30
73338711;2;1;2;2;10
73338721;2;2;2;2;10
73338731;2;2;2;2;10
73338741;3;1;2;2;3
73338761;3;1;2;2;2
73338771;3;1;2;2;3
73338781;2;1;2;2;2
73338791;3;1;2;2;1
73338801;3;1;2;2;2
73338811;2;1;2;2;3
73338821;2;1;2;2;5
73338831;2;1;2;2;2
73338841;3;2;2;2;2
73338851;2;2;2;2;5
73338881;3;2;2;2;120
73338891;1;1;2;2;60
73338901;2;2;2;2;60
73338911;2;1;2;2;120
73338921;2;1;2;1;120
73338931;3;1;2;2;90
73338941;2;1;2;2;120
73338941;2;1;2;2;120
73338951;3;1;2;2;120
73338961;3;2;2;2;120
73338971;2;1;2;2;120
73338981;2;2;2;2;120
73338991;2;1;2;2;120
73339001;2;1;2;2;120
73339011;2;1;2;2;120
73339031;2;1;2;2;60
73339041;2;1;2;2;120
73339051;3;2;2;1;120
73339061;3;1;2;2;120
73339071;3;1;2;2;999
73339081;2;1;2;2;120
73339091;3;1;2;2;120
73339101;1;1;2;2;15
73339111;2;1;2;2;15
73339111;2;1;2;2;30
73339121;2;1;2;2;25
73339131;3;1;2;2;0
73339141;3;1;2;1;20
73339151;2;1;2;2;15
73339161;2;2;2;2;10
73339171;3;2;2;2;0
73339181;2;2;2;1;10
73339191;2;2;2;2;20
73339201;2;2;2;2;15
73339221;2;1;2;2;5
73339231;2;1;2;2;10
73339241;2;1;2;2;10
73339251;3;1;2;1;20
73339261;2;1;2;2;15
73339271;2;2;2;2;3
73339281;2;1;2;2;25
73339291;3;2;2;2;0
73339301;2;1;2;2;60
73339311;2;1;2;2;60
73339321;3;2;2;2;0
73339331;2;1;2;1;20
73339341;2;1;2;2;60
73339361;2;2;2;2;60
73339371;2;1;2;2;40
73339381;3;1;2;2;40
73339391;3;1;2;2;0
73339401;2;1;2;2;0
73339411;2;1;2;2;45
73339421;2;1;2;2;60
73339431;2;1;2;2;45
73339441;2;1;2;2;0
73339451;2;1;2;2;90
73339461;2;1;2;2;50
73339471;2;1;2;2;0
73339481;3;1;2;2;30
73339491;2;1;2;2;90
73339501;2;1;2;2;0
73339511;2;1;2;1;30
73339521;2;1;2;2;120
73339531;3;1;2;2;0
73339541;4;1;2;2;120
73339551;2;1;2;2;30
73339561;2;1;2;2;50
73339571;2;2;2;2;0
73339581;3;1;2;1;30
73339591;2;1;2;2;60
73339601;2;1;2;2;0
73339611;2;1;2;2;20
73339621;3;2;2;2;10
73339631;2;1;2;1;5
73339641;2;1;2;2;5
73339651;2;2;2;2;120
73339661;3;1;2;2;999
73339671;2;2;2;2;0
73339681;2;1;2;2;120
73339691;2;1;2;2;999
73339701;2;1;2;2;120
73339711;3;1;2;2;999
73339721;2;1;2;2;120
73339731;3;2;2;2;0
73339741;2;1;2;2;120
73339751;2;1;2;1;120
73339761;1;1;2;2;999
73339771;2;1;2;2;60
73339791;2;1;2;2;120
73339801;3;2;2;2;120
73339811;2;1;2;1;999
73339821;2;1;2;2;45
73339831;2;2;2;1;999
73339841;2;2;2;2;120
73339851;3;1;2;2;0
73339861;2;1;2;2;0
73339871;2;1;2;2;0
73339881;2;1;2;2;0
73339891;3;1;2;2;0
73339901;2;1;2;2;0
73339921;2;1;2;2;0
73339931;2;1;2;2;0
73339941;3;1;2;2;0
73339951;2;1;2;2;0
73339961;2;1;2;2;0
73339971;2;1;2;2;0
73339981;2;1;2;2;0
73339991;2;1;2;2;0
73340001;2;1;2;2;0
73340011;2;1;2;2;0
73340021;2;1;2;2;0
73340031;2;1;2;2;0
73340051;3;1;2;2;0
73340071;2;1;2;2;0
73340081;2;1;2;2;0
73340091;2;1;2;2;0
73340101;2;1;2;2;0
73340111;2;1;2;2;0
73340121;2;1;2;2;0
73340141;3;1;2;2;0
73340151;3;1;2;1;0
73340161;2;1;2;2;0
73340171;3;1;2;2;0
73340201;2;1;2;2;0
73340211;2;1;2;2;15
73340221;2;2;2;2;0
73340231;2;1;2;2;15
73340241;1;1;2;2;15
73340251;1;1;2;2;10
73340261;1;1;2;2;10
73340271;2;1;2;2;5
73340281;1;2;2;2;15
73340291;1;1;2;2;20
73340301;1;1;2;2;20
73340311;2;1;2;2;5
73340331;2;2;2;2;10
73340341;2;1;2;2;0
73340351;2;1;2;2;5
73340361;2;1;2;2;10
73340381;3;1;2;1;40
73340391;3;1;2;2;35
73340401;2;1;2;2;15
73340411;2;1;2;2;20
73340421;2;1;2;2;20
73340471;2;1;2;2;5
73340511;2;1;2;2;19
73340521;1;1;2;2;30
73340531;3;1;2;2;30
73340541;3;1;2;2;35
73340551;2;1;2;2;40
73340561;2;1;2;2;20
73340571;3;1;2;2;30
73340581;2;1;2;2;40
73340591;2;1;2;2;15
73340601;2;1;2;2;15
73340611;3;1;2;2;30
73340621;2;1;2;2;40
73340631;2;1;2;2;0
73340641;2;1;2;2;0
73340651;2;1;2;2;60
73340661;2;1;2;2;0
73340671;3;1;2;2;0
73340681;2;1;2;2;60
73340701;3;1;2;2;0
73340711;2;1;2;2;0
73340721;2;1;2;2;25
73340731;2;1;2;2;20
73340741;2;2;2;2;30
73340751;2;1;2;2;15
73340761;3;2;2;2;40
73340771;2;1;2;2;25
73340781;2;1;2;2;15
73340791;2;1;2;2;30
73340801;2;1;2;2;20
73340811;3;1;2;2;20
73340811;2;1;2;2;6
73340841;2;1;2;2;10
73340851;2;1;2;2;10
73340861;2;1;2;2;20
73340871;1;1;2;2;18
73340881;2;1;2;2;15
73340891;2;1;2;2;3
73340901;3;1;2;2;5
73340911;2;1;2;2;5
73340921;2;1;2;2;10
73340931;2;1;2;2;5
73340941;2;1;2;2;5
73340951;2;1;2;2;5
73340971;2;1;2;2;5
73340981;2;1;2;2;3
73340991;1;1;2;2;5
73341001;2;1;2;2;5
73341011;2;1;2;2;5
73341021;3;1;2;2;10
73341041;2;1;2;2;5
73341051;2;1;2;2;10
73341061;2;1;2;2;10
73341081;1;1;2;2;10
73341101;3;1;2;1;10
73341111;2;2;2;2;5
73341111;2;2;2;2;5
73341121;2;1;2;2;15
73341131;3;1;2;2;30
73341131;2;2;2;2;20
73341141;3;2;2;1;25
73341151;3;1;2;2;60
73341161;2;1;2;2;25
73341171;3;1;2;2;10
73341181;3;2;2;2;10
73341191;2;1;2;2;60
73341201;2;1;2;2;60
73341211;1;1;2;1;25
73341231;2;1;2;2;5
73341241;2;1;2;2;0
73341251;2;1;2;2;40
73341261;2;2;2;2;20
73341271;2;1;2;2;10
73341281;3;1;2;2;20
73341291;2;2;2;1;10
73341311;2;2;2;1;15
73341331;3;1;2;2;30
73341341;2;1;2;2;15
73341341;2;1;2;2;15
73341351;2;2;2;2;15
73341361;2;1;2;2;20
73341371;3;1;2;2;40
73341381;3;2;2;1;10
73341391;3;1;2;2;15
73341401;2;2;2;1;15
73341411;3;1;2;2;20
73341421;2;1;2;2;10
73341431;2;1;2;2;15
73341441;3;1;2;2;25
73341451;2;1;2;2;15
73341461;2;1;2;2;5
73341471;2;1;2;2;5
73341481;2;1;2;2;10
73341491;3;1;2;2;7
73341501;2;1;2;2;10
73341511;2;1;2;2;5
73341521;3;1;2;2;5
73341531;2;1;2;2;5
73341541;2;1;2;2;5
73341551;2;1;2;2;20
73341561;2;1;1;1;20
73341571;2;1;2;2;15
73341581;2;1;2;2;0
73341591;3;1;2;2;0
73341611;2;1;2;2;0
73341621;2;1;2;2;0
73341631;3;1;2;2;0
73341641;2;1;2;2;0
73341651;2;1;2;2;0
73341671;3;1;2;2;0
73341681;3;1;2;2;0
73341701;2;1;2;2;120
73341711;2;1;2;2;0
73341721;2;1;2;2;120
73341731;2;1;2;2;0
73341741;2;2;2;2;0
73341751;1;1;2;2;0
73341771;2;1;2;2;0
73341781;2;1;2;2;0
73341791;2;1;2;2;0
73341801;2;1;2;2;0
73341811;2;1;2;2;0
73341821;2;1;2;2;0
73341831;2;1;2;2;0
73341841;1;1;2;2;0
73341851;2;1;2;2;0
73341861;2;1;2;2;0
73341891;2;1;2;2;0
73341911;3;1;2;2;0
73341921;3;1;2;2;0
73341931;3;1;2;2;30
73341941;4;1;2;2;0
73341951;2;1;2;2;30
73341961;4;1;2;2;25
73341981;2;1;2;2;30
73341991;2;1;2;2;40
73342001;4;1;2;2;20
73342011;2;1;2;2;30
73342021;2;1;2;2;30
73342031;4;1;1;2;20
73342041;2;1;1;2;60
73342051;2;1;2;2;30
73342061;2;1;2;2;0
73342071;4;1;2;2;0
73342081;3;1;2;2;0
73342081;3;1;2;2;0
73342091;2;1;2;2;10
73342101;2;1;2;2;0
73342111;3;1;2;2;15
73342121;2;1;2;2;0
73342131;2;1;2;2;0
73342141;1;1;2;2;15
73342151;1;1;2;1;10
73342161;2;1;2;1;15
73342171;2;1;2;2;15
73342181;2;1;2;2;60
73342191;2;1;2;1;120
73342201;2;1;2;1;5
73342211;2;1;2;2;120
73342221;3;1;2;2;5
73342231;3;1;2;2;60
73342241;3;1;2;2;90
73342251;2;1;2;2;40
73342261;2;1;2;2;60
73342281;2;1;2;2;60
73342301;2;1;2;2;60
73342321;1;1;2;2;15
73342331;2;1;2;2;5
73342341;2;1;2;2;99
73342351;1;1;2;2;15
73342361;1;1;2;2;15
73342371;2;1;2;2;999
73342381;2;1;2;2;0
73342391;2;1;2;2;15
73342401;3;1;2;2;15
73342411;3;1;2;2;5
73342421;2;1;2;2;10
73342431;2;1;2;2;15
73342441;1;1;2;2;12
73342451;3;1;2;2;10
73342461;3;1;2;2;45
73342471;3;1;2;2;45
73342481;2;1;2;2;30
73342491;2;1;2;2;45
