ID_Hogar;ID_Persona;EDAD;ETNIA;VIVE_CON_PADRE;VIVE_CON_MADRE;EDUCACION_PADRES;ESCUELA_OFICIAL;UBICACION_ESCUELA;ORIGEN_SUBSIDIO_EDUC;ESTUDIA;VALOR_BECA;TRANSPORTE_ESCUELA;TIEMPO_TRANSPORTE_ESC;EDAD_CUIDADOR;ACT1;ACT2;ACT3;ACT4;ACT5;ACT6;ACT7;NO_ACT;AFILIADO_SALUD;ESTADO_SALUD;ENFERMEDAD_CRONICA;INCAP;HORAS_TRABAJO;ACTIVIDAD_ULT_SEMANA;TRABAJO1;TRABAJO2;TRABAJO3;TRABAJO4;LUGAR_TRABAJO;PERCAPITA;CANT_PERSONAS_HOGAR;INCRESOS_AUTOPERCIBIDOS_HOGAR;CONDIC_VIDA_HOGAR;ACTIVIDADES;TRABAJA;Actividades_p;Salud_p;SATISFACCION
73799531;737995321;10;1.0;2;1;1.0;1;1;;1.0;1;3;30;58;;;1;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;264375.0;2.0;1.0;3.0;3.0;0.0;18.0;18.0;36.0
73799541;737995441;12;6.0;1;1;;1;1;;1.0;1;4;5;;;;1;;;;;;1.0;2.0;2;32;;;;;;;;116222.222222222;6.0;2.0;2.0;1.0;;7.0;18.0;25.0
73799541;737995451;6;6.0;1;1;;1;1;;1.0;1;4;7;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;116222.222222222;6.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73799551;737995521;12;1.0;2;1;2.0;1;1;;1.0;1;3;15;58;;;;;;;1;;1.0;2.0;2;31;;;;;;;;157083.333333333;2.0;1.0;3.0;1.0;;7.0;18.0;25.0
73799561;737995631;6;1.0;1;1;;1;1;;1.0;1;1;15;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;491666.666666667;3.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73799591;737995931;10;6.0;2;1;2.0;1;1;;1.0;1;4;40;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;137541.666666667;4.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73799591;737995941;9;6.0;2;1;2.0;1;1;;1.0;1;4;40;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;137541.666666667;4.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73799631;737996331;11;6.0;1;1;;1;1;;1.0;1;2;20;;1;;;;1;1;1;;1.0;2.0;2;31;0;3.0;0;0;0;2;0;174583.333333333;4.0;1.0;3.0;4.0;0.0;22.0;18.0;40.0
73799631;737996341;6;6.0;1;1;;1;3;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;174583.333333333;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73799641;737996431;10;6.0;2;1;0.0;1;3;;1.0;1;4;10;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;171722.222222222;3.0;1.0;2.0;2.0;0.0;13.0;18.0;31.0
73799661;737996631;11;6.0;1;1;;1;1;;1.0;1;2;60;;1;;1;;1;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;117625.0;6.0;1.0;3.0;5.0;0.0;25.0;18.0;43.0
73799671;737996721;8;6.0;2;1;1.0;1;1;;1.0;1;4;40;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;170000.0;2.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73799681;737996831;6;6.0;1;1;;1;3;;1.0;1;1;20;77;;;;;;;1;;1.0;3.0;2;32;0;3.0;0;0;0;2;0;215833.333333333;3.0;1.0;3.0;1.0;0.0;7.0;9.0;16.0
73799711;737997141;7;1.0;2;1;1.0;1;2;;1.0;1;4;60;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;81250.0;4.0;2.0;3.0;1.0;0.0;7.0;18.0;25.0
73799781;737997831;9;6.0;1;1;;1;1;;1.0;1;2;30;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;93541.6666666667;4.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73799801;737998021;12;6.0;2;1;1.0;1;1;;1.0;1;2;20;;;;1;;;1;1;;1.0;3.0;2;32;;;;;;;;223333.333333333;2.0;1.0;3.0;3.0;;18.0;9.0;27.0
73799891;737998931;12;6.0;2;1;1.0;1;2;;1.0;1;2;15;;;;;;;;1;;1.0;2.0;2;32;;;;;;;;176041.666666667;4.0;2.0;2.0;1.0;;7.0;18.0;25.0
73799951;737999541;11;6.0;1;1;;1;1;;1.0;1;2;15;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;568125.0;4.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73799971;737999761;10;1.0;1;1;;1;2;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;118611.111111111;6.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73799981;737999841;6;6.0;1;1;;1;2;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;163333.333333333;4.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73800051;738000521;6;1.0;1;2;2.0;1;3;;1.0;1;4;5;45;;;;;;;1;;1.0;3.0;2;32;0;3.0;0;0;0;2;0;307916.666666667;2.0;2.0;2.0;1.0;0.0;7.0;9.0;16.0
73800091;738000931;7;6.0;1;1;;1;3;;1.0;1;4;5;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;420555.555555556;3.0;2.0;3.0;2.0;0.0;13.0;18.0;31.0
73800111;738001131;12;1.0;3;1;2.0;1;2;;1.0;1;4;30;;;;;;;1;1;;1.0;2.0;2;32;;;;;;;;338333.333333333;3.0;2.0;2.0;2.0;;13.0;18.0;31.0
73800191;738001941;10;5.0;2;1;0.0;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;367796.296296296;9.0;1.0;3.0;1.0;0.0;7.0;27.0;34.0
73800191;738001951;12;5.0;2;2;1.0;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;;;;;;;;367796.296296296;9.0;1.0;3.0;1.0;;7.0;18.0;25.0
73800241;738002451;10;5.0;2;1;1.0;1;1;;1.0;1;3;10;;;;;;;;1;;1.0;2.0;2;31;0;3.0;0;0;0;2;0;102037.037037037;9.0;2.0;3.0;1.0;0.0;7.0;18.0;25.0
73800241;738002481;11;5.0;3;2;2.0;1;1;;1.0;1;4;5;;;;1;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;102037.037037037;9.0;2.0;3.0;2.0;0.0;13.0;27.0;40.0
73800251;738002521;11;5.0;2;1;0.0;1;1;;1.0;1;4;20;;;;;;;;;1;1.0;1.0;2;32;0;3.0;0;0;0;2;0;305000.0;3.0;1.0;3.0;0.0;0.0;0.0;27.0;27.0
73800251;738002531;9;5.0;2;1;0.0;1;1;;1.0;1;4;20;;1;;;;;;;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;305000.0;3.0;1.0;3.0;1.0;0.0;7.0;27.0;34.0
73800281;738002831;9;5.0;2;1;3.0;1;1;;1.0;1;4;10;;;;1;;;;;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;236250.0;4.0;2.0;2.0;1.0;0.0;7.0;27.0;34.0
73800301;738003031;9;5.0;2;1;2.0;1;1;;1.0;1;4;15;;;;;;1;;;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;475611.111111111;3.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73800331;738003331;11;5.0;2;1;2.0;3;1;;1.0;1;3;20;23;;;1;;;;;;1.0;3.0;2;32;0;3.0;0;0;0;2;0;786666.666666667;3.0;2.0;2.0;1.0;0.0;7.0;9.0;16.0
73800341;738003441;7;5.0;2;1;2.0;1;1;;1.0;1;4;15;;;;;;1;1;1;;1.0;2.0;1;32;0;3.0;0;0;0;2;0;393750.0;4.0;1.0;3.0;3.0;0.0;18.0;18.0;36.0
73800431;738004321;12;5.0;2;1;2.0;1;1;;1.0;1;1;15;;;;;1;1;;1;;1.0;2.0;2;32;;;;;;;;98472.2222222222;3.0;1.0;4.0;3.0;;18.0;18.0;36.0
73800431;738004331;12;5.0;2;1;2.0;1;1;;1.0;1;1;15;;;;;;1;;1;;1.0;2.0;2;32;;;;;;;;98472.2222222222;3.0;1.0;4.0;2.0;;13.0;18.0;31.0
73800471;738004731;10;5.0;2;1;2.0;1;1;;1.0;1;4;15;;;;;;;;1;;1.0;3.0;1;32;0;3.0;0;0;0;2;0;406666.666666667;4.0;1.0;3.0;1.0;0.0;7.0;9.0;16.0
73800471;738004741;9;5.0;2;1;2.0;1;1;;1.0;1;4;15;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;406666.666666667;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73800551;738005531;6;5.0;1;1;;1;1;;1.0;1;1;15;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;325000.0;4.0;2.0;2.0;0.0;0.0;0.0;18.0;18.0
73800581;738005821;8;5.0;2;1;1.0;1;1;;1.0;1;4;5;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;307666.666666667;3.0;1.0;3.0;0.0;0.0;0.0;18.0;18.0
73800621;738006231;11;5.0;2;1;1.0;1;1;;1.0;1;4;20;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;195333.333333333;5.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73800621;738006241;9;5.0;2;1;1.0;1;1;;1.0;1;4;20;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;195333.333333333;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73800641;738006441;12;5.0;1;1;;1;1;;1.0;1;4;15;;;;;;;;;1;1.0;2.0;2;32;;;;;;;;327166.666666667;5.0;1.0;3.0;0.0;;0.0;18.0;18.0
73800651;738006541;8;5.0;1;1;;1;1;;1.0;1;4;30;;;;;1;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;302812.5;4.0;1.0;3.0;2.0;0.0;13.0;27.0;40.0
73800661;738006621;10;5.0;3;1;0.0;1;1;;1.0;1;4;5;;;;;;1;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;210000.0;4.0;1.0;3.0;3.0;0.0;18.0;18.0;36.0
73800661;738006631;9;5.0;3;1;0.0;1;1;;1.0;1;4;5;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;210000.0;4.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73800661;738006641;6;5.0;2;1;0.0;1;1;;1.0;1;4;15;;;;;;;;1;;1.0;3.0;2;32;0;3.0;0;0;0;2;0;210000.0;4.0;1.0;3.0;1.0;0.0;7.0;9.0;16.0
73800701;738007041;12;5.0;2;1;2.0;1;1;;1.0;1;3;30;;;;;;1;;1;;1.0;2.0;2;32;;;;;;;;313666.666666667;5.0;2.0;3.0;2.0;;13.0;18.0;31.0
73800721;738007221;7;5.0;2;1;2.0;1;1;;1.0;1;3;20;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;403333.333333333;3.0;1.0;2.0;1.0;0.0;7.0;27.0;34.0
73800741;738007441;11;5.0;2;1;2.0;1;1;;1.0;1;4;15;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;280000.0;4.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73800761;738007631;10;5.0;2;1;2.0;1;1;;1.0;1;4;15;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;385555.555555556;3.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73800781;738007831;10;5.0;2;1;0.0;1;1;;1.0;1;8;30;;;;1;;;;;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;315833.333333333;3.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73800791;738007941;8;5.0;1;1;;1;3;;1.0;1;4;10;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;163958.333333333;4.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73800801;738008051;9;5.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;220833.333333333;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73800831;738008331;12;5.0;2;1;1.0;1;2;;1.0;1;2;40;;;;;;;;1;;1.0;2.0;2;32;;;;;;;;371666.666666667;3.0;1.0;4.0;1.0;;7.0;18.0;25.0
73801011;738010131;11;1.0;1;1;;1;3;;1.0;1;4;15;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;221300.0;4.0;1.0;4.0;2.0;0.0;13.0;18.0;31.0
73801011;738010141;7;1.0;1;1;;1;3;;1.0;1;4;15;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;221300.0;4.0;1.0;4.0;1.0;0.0;7.0;18.0;25.0
73801021;738010231;7;1.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;1520277.77777778;6.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73801021;738010251;7;1.0;2;2;1.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;1520277.77777778;6.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73801161;738011631;6;5.0;1;1;;1;1;;1.0;1;4;30;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;236979.166666667;4.0;1.0;3.0;0.0;0.0;0.0;18.0;18.0
73801171;738011741;12;5.0;1;1;;1;1;;1.0;1;4;5;;;;;;1;;1;;1.0;2.0;2;32;;;;;;;;419166.666666667;4.0;1.0;2.0;2.0;;13.0;18.0;31.0
73801201;738012031;12;5.0;2;1;1.0;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;;;;;;;;115333.333333333;4.0;1.0;3.0;1.0;;7.0;18.0;25.0
73801201;738012041;11;5.0;2;1;1.0;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;115333.333333333;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73801211;738012151;11;5.0;2;1;0.0;1;1;;1.0;1;4;15;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;116190.476190476;7.0;1.0;3.0;0.0;0.0;0.0;18.0;18.0
73801211;738012161;9;5.0;1;1;;1;1;;1.0;1;4;15;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;116190.476190476;7.0;1.0;3.0;0.0;0.0;0.0;18.0;18.0
73801231;738012361;12;5.0;1;1;;1;1;;1.0;1;4;15;;;;;;;;1;;1.0;2.0;2;32;;;;;;;;241041.666666667;8.0;1.0;3.0;1.0;;7.0;18.0;25.0
73801231;738012371;8;5.0;1;1;;1;1;;1.0;1;4;15;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;241041.666666667;8.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73801261;738012631;9;5.0;1;1;;1;1;;1.0;1;4;20;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;405000.0;3.0;2.0;3.0;0.0;0.0;0.0;18.0;18.0
73801311;738013151;7;5.0;1;1;;1;1;;1.0;1;4;30;;;;;;1;;1;;1.0;2.0;2;31;0;3.0;0;0;0;2;0;176633.333333333;5.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73801341;738013451;10;5.0;1;1;;1;1;;1.0;1;3;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;96388.8888888889;6.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73801361;738013661;12;5.0;1;1;;1;1;;1.0;1;4;20;;;;;;1;;1;;1.0;2.0;2;32;;;;;;;;557222.222222222;6.0;3.0;2.0;2.0;;13.0;18.0;31.0
73801391;738013951;11;5.0;1;1;;1;1;;1.0;1;4;15;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;418500.0;5.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73801411;738014151;11;5.0;1;1;;1;1;;1.0;1;4;60;;1;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;165833.333333333;6.0;1.0;4.0;2.0;0.0;13.0;18.0;31.0
73801411;738014161;6;5.0;1;1;;1;1;;1.0;1;4;60;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;165833.333333333;6.0;1.0;4.0;1.0;0.0;7.0;18.0;25.0
73801431;738014321;10;5.0;2;1;0.0;1;1;;1.0;1;4;30;;;;;;1;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;217291.666666667;4.0;1.0;4.0;2.0;0.0;13.0;18.0;31.0
73801461;738014631;10;5.0;2;1;0.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;259583.333333333;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73801611;738016131;8;5.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;3.0;2;32;0;3.0;0;0;0;2;0;183333.333333333;4.0;1.0;3.0;1.0;0.0;7.0;9.0;16.0
73801671;738016731;12;5.0;2;1;2.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;3.0;2;32;;;;;;;;190208.333333333;4.0;1.0;3.0;1.0;;7.0;9.0;16.0
73801681;738016831;10;5.0;2;1;0.0;1;3;;1.0;1;4;5;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;281666.666666667;3.0;1.0;3.0;0.0;0.0;0.0;18.0;18.0
73801691;738016951;8;6.0;1;1;;3;1;;1.0;1;1;10;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;240000.0;5.0;3.0;2.0;0.0;0.0;0.0;18.0;18.0
73801701;738017031;7;5.0;2;1;1.0;1;3;;1.0;1;4;5;;;;1;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;235000.0;3.0;1.0;2.0;2.0;0.0;13.0;27.0;40.0
73801721;738017241;9;5.0;1;1;;1;3;;1.0;1;8;30;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;255000.0;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73801721;738017251;6;5.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;255000.0;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73801751;738017531;6;5.0;2;1;1.0;1;3;;1.0;1;8;60;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;246666.666666667;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73801831;738018331;6;1.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;131250.0;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73801851;738018551;9;1.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;210555.555555556;6.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73801851;738018561;6;1.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;210555.555555556;6.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73801871;738018761;10;1.0;2;1;0.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;286041.666666667;8.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73801871;738018771;6;1.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;286041.666666667;8.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73801911;738019131;6;1.0;1;1;;1;3;;1.0;1;4;15;;1;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;264583.333333333;4.0;1.0;2.0;2.0;0.0;13.0;18.0;31.0
73801921;738019231;11;1.0;2;1;0.0;1;1;;1.0;1;3;10;;;;;;;;;1;1.0;1.0;2;32;0;3.0;0;0;0;2;0;343000.0;5.0;2.0;2.0;0.0;0.0;0.0;27.0;27.0
73801921;738019241;8;1.0;1;1;;1;1;;1.0;1;3;15;;;;;;1;;;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;343000.0;5.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73801941;738019431;8;1.0;3;1;0.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;454444.444444445;3.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802021;738020231;6;5.0;3;1;0.0;1;2;;1.0;1;4;60;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;375666.666666667;3.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802081;738020831;9;5.0;1;1;;1;3;;1.0;1;3;5;;;;1;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;144722.222222222;6.0;1.0;3.0;2.0;0.0;13.0;18.0;31.0
73802081;738020841;7;5.0;1;1;;1;3;;1.0;1;3;5;;;;;;;;1;;1.0;2.0;2;30;0;3.0;0;0;0;2;0;144722.222222222;6.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802131;738021321;10;5.0;2;2;0.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;252916.666666667;2.0;2.0;3.0;1.0;0.0;7.0;27.0;34.0
73802201;738022051;10;5.0;2;1;0.0;1;2;;1.0;1;8;60;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;155714.285714286;7.0;1.0;4.0;1.0;0.0;7.0;18.0;25.0
73802231;738022331;8;1.0;1;1;;1;3;;1.0;1;2;30;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;232687.5;4.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73802291;738022931;11;6.0;1;1;;3;1;;1.0;1;1;10;38;;;;;1;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;4019166.66666667;4.0;3.0;1.0;3.0;0.0;18.0;27.0;45.0
73802291;738022941;7;6.0;1;1;;3;1;;1.0;1;1;10;38;;;;;1;1;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;4019166.66666667;4.0;3.0;1.0;3.0;0.0;18.0;27.0;45.0
73802301;738023021;11;5.0;2;1;4.0;3;1;;1.0;1;1;10;48;;;1;;;;1;;1.0;1.0;2;32;0;3.0;0;0;0;2;0;2708333.33333333;2.0;2.0;2.0;2.0;0.0;13.0;27.0;40.0
73802381;738023861;11;5.0;2;1;0.0;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;286666.666666667;8.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802381;738023871;8;5.0;2;1;0.0;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;3.0;1;32;0;3.0;0;0;0;2;0;286666.666666667;8.0;1.0;3.0;1.0;0.0;7.0;9.0;16.0
73802551;738025561;8;5.0;2;1;1.0;1;1;;1.0;1;4;20;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;160833.333333333;8.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802571;738025751;7;6.0;2;2;1.0;1;1;;1.0;1;1;5;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;280166.666666667;5.0;1.0;2.0;2.0;0.0;13.0;18.0;31.0
73802641;738026431;10;6.0;3;1;1.0;1;1;;1.0;1;4;10;;;;;;;1;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;1933333.33333333;4.0;2.0;2.0;2.0;0.0;13.0;18.0;31.0
73802641;738026441;6;6.0;3;1;1.0;1;1;;1.0;1;4;10;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;1933333.33333333;4.0;2.0;2.0;1.0;0.0;7.0;18.0;25.0
73802671;738026741;11;5.0;1;1;;1;1;;1.0;1;4;15;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;161250.0;4.0;1.0;3.0;0.0;0.0;0.0;18.0;18.0
73802691;738026931;10;5.0;2;1;2.0;1;1;;1.0;1;4;10;;1;;;;;;1;;1.0;3.0;2;32;0;3.0;0;0;0;2;0;111250.0;4.0;1.0;3.0;2.0;0.0;13.0;9.0;22.0
73802721;738027231;11;5.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;303500.0;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802721;738027241;6;5.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;303500.0;5.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802731;738027351;11;5.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;3.0;1;31;0;3.0;0;0;0;2;0;198333.333333333;5.0;1.0;3.0;1.0;0.0;7.0;9.0;16.0
73802751;738027541;11;5.0;1;2;1.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;248541.666666667;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802771;738027731;11;5.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;167500.0;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802791;738027951;8;5.0;2;1;1.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;230555.555555556;6.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802831;738028331;11;5.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;313750.0;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802831;738028341;6;5.0;1;1;;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;313750.0;4.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802851;738028551;8;5.0;3;1;1.0;1;3;;1.0;1;4;5;;;;;;;;;1;1.0;2.0;2;32;0;3.0;0;0;0;2;0;200333.333333333;5.0;1.0;3.0;0.0;0.0;0.0;18.0;18.0
73802861;738028621;7;5.0;2;2;2.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;958333.333333333;2.0;1.0;3.0;1.0;0.0;7.0;18.0;25.0
73802871;738028721;11;5.0;2;1;1.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;180625.0;4.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73802871;738028731;8;5.0;2;1;1.0;1;3;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;180625.0;4.0;1.0;2.0;1.0;0.0;7.0;18.0;25.0
73802891;738028931;10;6.0;3;1;1.0;1;1;;1.0;1;4;5;;;;;;;;1;;1.0;2.0;2;32;0;3.0;0;0;0;2;0;242500.0;4.0;1.0;4.0;1.0;0.0;7.0;18.0;25.0
